data_period,city_admin,subdistrict,ward,water_height_cm,people_affected,max_evacuees,deaths,max_water_cm
202004,JAKARTA UTARA,Penjaringan,PLUIT,10 S.D. 30 CM,0,0.0,0.0,30.0
202004,JAKARTA BARAT,Kebon Jeruk,SUKABUMI SELATAN,10 S.D. 90 CM,0,0.0,0.0,90.0
202004,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,20 S.D. 30 CM,0,0.0,0.0,30.0
202004,JAKARTA BARAT,Cengkareng,CENGKARENG BARAT,15 CM,0,0.0,0.0,15.0
202004,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0.0,0.0,20.0
202004,JAKARTA BARAT,Kembangan,KEMBANGAN UTARA,10 S.D. 60 CM,65,1.0,0.0,60.0
202004,JAKARTA BARAT,Kembangan,SRENGSENG,15 S.D. 20 CM,0,0.0,0.0,20.0
202004,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,50 CM,0,0.0,0.0,50.0
202004,JAKARTA SELATAN,Jagakarsa,CIPEDAK,50 CM,0,0.0,0.0,50.0
202004,JAKARTA SELATAN,Jagakarsa,JAGAKARSA,40 CM,0,0.0,0.0,40.0
202004,JAKARTA SELATAN,Pasar Minggu,CILANDAK TIMUR,10 S.D. 80 CM,0,0.0,0.0,80.0
202004,JAKARTA SELATAN,Pasar Minggu,RAGUNAN,30 CM,0,0.0,0.0,30.0
202004,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,10 S.D. 30 CM,0,0.0,0.0,30.0
202004,JAKARTA SELATAN,Pasar Minggu,JATI PADANG,15 S.D. 70 CM,0,0.0,0.0,70.0
202004,JAKARTA SELATAN,Pasar Minggu,PEJATEN BARAT,10 S.D. 30 CM,0,0.0,0.0,30.0
202004,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,30 S.D. 40 CM,0,0.0,0.0,40.0
202004,JAKARTA SELATAN,Kebayoran Lama,KEBAYORAN LAMA SELATAN,30 CM,0,0.0,0.0,30.0
202004,JAKARTA SELATAN,Tebet,KEBON BARU,15 S.D. 30 CM,0,0.0,0.0,30.0
202004,JAKARTA SELATAN,Tebet,TEBET BARAT,40 CM,0,0.0,0.0,40.0
202004,JAKARTA SELATAN,Mampang Prapatan,KUNINGAN BARAT,10 S.D. 30 CM,0,0.0,0.0,30.0
202004,JAKARTA SELATAN,Mampang Prapatan,BANGKA,10 S.D. 90 CM,0,0.0,0.0,90.0
202004,JAKARTA SELATAN,Mampang Prapatan,PELA MAMPANG,20 S.D. 50 CM,0,0.0,0.0,50.0
202004,JAKARTA SELATAN,Cilandak,LEBAK BULUS,50 S.D. 70 CM,10,1.0,0.0,70.0
202004,JAKARTA SELATAN,Cilandak,CIPETE SELATAN,50 CM,0,0.0,0.0,50.0
202004,JAKARTA SELATAN,Cilandak,GANDARIA SELATAN,30 S.D. 80 CM,0,0.0,0.0,80.0
202004,JAKARTA SELATAN,Pancoran,DUREN TIGA,20 S.D. 50 CM,0,0.0,0.0,50.0
202004,JAKARTA SELATAN,Pancoran,RAWAJATI,15 CM,0,0.0,0.0,15.0
202004,JAKARTA SELATAN,Pancoran,KALIBATA,10 S.D. 20 CM,0,0.0,0.0,20.0
202004,JAKARTA SELATAN,Pesanggrahan,BINTARO,10 S.D. 20 CM,0,0.0,0.0,20.0
202004,JAKARTA SELATAN,Kebayoran Baru,GANDARIA UTARA,30 CM,0,0.0,0.0,30.0
202004,JAKARTA SELATAN,Kebayoran Baru,PETOGOGAN,50 CM,0,0.0,0.0,50.0
202004,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S.D. 70 CM,817,0.0,0.0,70.0
202004,JAKARTA TIMUR,Jatinegara,CIPINANG MUARA,10 S.D. 35 CM,0,0.0,0.0,35.0
202004,JAKARTA TIMUR,Jatinegara,BIDARA CINA,20 S.D. 130 CM,153,0.0,0.0,130.0
202004,JAKARTA TIMUR,Jatinegara,CIPINANG CEMPEDAK,15 CM,0,0.0,0.0,15.0
202004,JAKARTA TIMUR,Pasar Rebo,PEKAYON,30 CM,0,0.0,0.0,30.0
202004,JAKARTA TIMUR,Pasar Rebo,KALISARI,15 CM,0,0.0,0.0,15.0
202004,JAKARTA TIMUR,Cakung,RAWA TERATE,10 S.D. 20 CM,0,0.0,0.0,20.0
202004,JAKARTA TIMUR,Makasar,CIPINANG MELAYU,10 S.D. 50 CM,476,0.0,0.0,50.0
202004,JAKARTA TIMUR,Makasar,MAKASAR,10 CM,1380,0.0,0.0,10.0
202004,JAKARTA TIMUR,Makasar,PINANG RANTI,20 S.D. 40 CM,0,0.0,0.0,40.0
202004,JAKARTA TIMUR,Duren Sawit,DUREN SAWIT,10 S.D. 30 CM,0,0.0,0.0,30.0
202004,JAKARTA TIMUR,Cipayung,LUBANG BUAYA,15 S.D. 20 CM,0,0.0,0.0,20.0
202004,JAKARTA TIMUR,Cipayung,BAMBU APUS,20 CM,0,0.0,0.0,20.0
202004,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S.D. 110 CM,0,0.0,0.0,110.0
202004,JAKARTA TIMUR,Kramat Jati,CILILITAN,10 S.D. 100 CM,65,0.0,0.0,100.0
202004,JAKARTA TIMUR,Kramat Jati,BATU AMPAR,15 S.D. 45 CM,0,0.0,0.0,45.0
202004,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,20 CM,0,0.0,0.0,20.0
202004,JAKARTA TIMUR,Ciracas,CIRACAS,20 CM,0,0.0,0.0,20.0
202004,JAKARTA TIMUR,Ciracas,RAMBUTAN,20 S.D. 50 CM,0,0.0,0.0,50.0
202005,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,20 S/D 30 CM,0,0.0,0.0,30.0
202005,JAKARTA BARAT,Kembangan,MERUYA UTARA,10 CM,0,0.0,0.0,10.0
202005,JAKARTA SELATAN,Jagakarsa,CIGANJUR,30 S/D 40 CM,0,0.0,0.0,40.0
202005,JAKARTA SELATAN,Kebayoran Lama,PONDOK PINANG,20 S/D 100 CM,77,0.0,0.0,100.0
202005,JAKARTA SELATAN,Pancoran,PENGADEGAN,10 S/D 100 CM,0,0.0,0.0,100.0
202005,JAKARTA SELATAN,Pancoran,RAWAJATI,20 S/D 60 CM,0,0.0,0.0,60.0
202005,JAKARTA SELATAN,Pasar Minggu,JATI PADANG,20 S/D 50 CM,0,0.0,0.0,50.0
202005,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,50 CM S/D 150 CM,456,0.0,0.0,150.0
202005,JAKARTA SELATAN,Tebet,KEBON BARU,15 CM S/D 65 CM,0,0.0,0.0,65.0
202005,JAKARTA SELATAN,Tebet,MANGGARAI,50 CM,0,0.0,0.0,50.0
202005,JAKARTA TIMUR,Cipayung,CILANGKAP,50 CM,0,0.0,0.0,50.0
202005,JAKARTA TIMUR,Ciracas,CIBUBUR,50 CM,0,0.0,0.0,50.0
202005,JAKARTA TIMUR,Ciracas,CIRACAS,50 CM,0,0.0,0.0,50.0
202005,JAKARTA TIMUR,Ciracas,RAMBUTAN,30 S/D 50 CM,0,0.0,0.0,50.0
202005,JAKARTA TIMUR,Jatinegara,BIDARA CINA,30 S/D 180 CM,1370,1.0,0.0,180.0
202005,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 180 CM,1214,3.0,0.0,180.0
202005,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,40 S/D 100 CM,0,2.0,0.0,100.0
202005,JAKARTA TIMUR,Kramat Jati,BATU AMPAR,10 CM,0,0.0,0.0,10.0
202005,JAKARTA TIMUR,Kramat Jati,CAWANG,20 S/D 200 CM,0,0.0,0.0,200.0
202005,JAKARTA TIMUR,Kramat Jati,CILILITAN,20 S/D 200 CM,0,0.0,0.0,200.0
202005,JAKARTA TIMUR,Kramat Jati,TENGAH,20 CM,0,0.0,0.0,20.0
202005,JAKARTA TIMUR,Matraman,KEBON MANGGIS,20 CM,0,0.0,0.0,20.0
202005,JAKARTA TIMUR,Pasar Rebo,PEKAYON,10 S/D 100 CM,0,0.0,0.0,100.0
202006,JAKARTA UTARA,Penjaringan,PLUIT,10 S/D 120 CM,120,2.0,0.0,120.0
202006,JAKARTA UTARA,Penjaringan,PENJARINGAN,10 S/D 60 CM,0,0.0,0.0,60.0
202006,JAKARTA UTARA,Penjaringan,PEJAGALAN,5 S/D 60 CM,0,0.0,0.0,60.0
202006,JAKARTA UTARA,Penjaringan,KAPUK MUARA,5 S/D 10 CM,0,0.0,0.0,10.0
202006,JAKARTA UTARA,Cilincing,MARUNDA,10 S/D 40 CM,0,0.0,0.0,40.0
202006,JAKARTA UTARA,Pademangan,ANCOL,30 S/D 50 CM,200,5.0,0.0,50.0
202006,JAKARTA BARAT,Cengkareng,KAPUK,5 S/D 30 CM,0,0.0,0.0,30.0
202006,JAKARTA BARAT,Kalideres,TEGAL ALUR,10 S/D 50 CM,0,0.0,0.0,50.0
202006,JAKARTA BARAT,Grogol Petamburan,JELAMBAR BARU,5 S/D 10 CM,0,0.0,0.0,10.0
202006,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,40 CM,0,0.0,0.0,40.0
202006,KEPULAUAN SERIBU,Kepulauan Seribu Selatan,PULAU PARI,10 S/D 50 CM,0,0.0,0.0,50.0
202006,KEPULAUAN SERIBU,Kepulauan Seribu Selatan,PULAU UNTUNG JAWA,10 S/D 45 CM,0,0.0,0.0,45.0
202006,KEPULAUAN SERIBU,Kepulauan Seribu Selatan,PULAU TIDUNG,30 S/D 50 CM,0,0.0,0.0,50.0
202006,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU PANGGANG,10 S/D 40 CM,0,0.0,0.0,40.0
202006,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU KELAPA,10 S/D 45 CM,0,0.0,0.0,45.0
202006,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 S/D 20 CM,0,0.0,0.0,20.0
202007,JAKARTA BARAT,Taman Sari,PINANGSIA,20 CM,0,0.0,0.0,20.0
202007,JAKARTA BARAT,Kembangan,SRENGSENG,30 S/D 50 CM,0,0.0,0.0,50.0
202008,JAKARTA URATA,Cilincing,MARUNDA,10 S/D 30 CM,0,0.0,0.0,30.0
202008,JAKARTA BARAT,Kalideres,TEGAL ALUR,15 CM,0,0.0,0.0,15.0
202008,JAKARTA BARAT,Cengkareng,KAPUK,15 S/D 20 CM,0,0.0,0.0,20.0
202008,JAKARTA BARAT,Palmerah,KOTA BAMBU UTARA,10 S/D 30 CM,0,0.0,0.0,30.0
202008,JAKARTA SELATAN,Tebet,KEBON BARU,20 S/D 30 CM,0,0.0,0.0,30.0
202008,JAKARTA SELATAN,Tebet,BUKIT DURI,30 CM,0,0.0,0.0,30.0
202008,JAKARTA SELATAN,Pesanggrahan,BINTARO,20 CM,0,0.0,0.0,20.0
202008,JAKARTA SELATAN,Mampang Prapatan,BANGKA,20 S/D 80 CM,0,0.0,0.0,80.0
202008,JAKARTA SELATAN,Pasar Minggu,CILANDAK TIMUR,20 S/D 60 CM,0,0.0,0.0,60.0
202008,JAKARTA PUSAT,Senen,PASEBAN,20 CM,0,0.0,0.0,20.0
202008,JAKARTA PUSAT,Tanah Abang,PETAMBURAN,10 S/D 15 CM,0,0.0,0.0,15.0
202009,JAKARTA PUSAT,Tanah Abang,PETAMBURAN,20 CM,0,0.0,0.0,20.0
202009,JAKARTA UTARA,Penjaringan,PLUIT,20 S.D. 50 CM,0,0.0,0.0,50.0
202009,JAKARTA BARAT,Kalideres,KALIDERES,10 CM,0,0.0,0.0,10.0
202009,JAKARTA BARAT,Cengkareng,KAPUK,5 S.D. 25 CM,0,0.0,0.0,25.0
202009,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 S.D. 30 CM,0,0.0,0.0,30.0
202009,JAKARTA BARAT,Cengkareng,CENGKARENG BARAT,15 S.D. 30 CM,0,0.0,0.0,30.0
202009,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,35 CM,0,0.0,0.0,35.0
202009,JAKARTA BARAT,Kebon Jeruk,SUKABUMI UTARA,30 S.D. 80 CM,0,0.0,0.0,80.0
202009,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,15 S.D. 20 CM,0,0.0,0.0,20.0
202009,JAKARTA BARAT,Kebon Jeruk,SUKABUMI SELATAN,120 S.D. 130 CM,0,0.0,0.0,130.0
202009,JAKARTA BARAT,Palmerah,PALMERAH,30 CM,0,0.0,0.0,30.0
202009,JAKARTA BARAT,Kembangan,KEMBANGAN UTARA,60 CM,15,1.0,0.0,60.0
202009,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,45 CM,0,0.0,0.0,45.0
202009,JAKARTA BARAT,Grogol Petamburan,TANJUNG DUREN UTARA,20 CM,0,0.0,0.0,20.0
202009,JAKARTA BARAT,Grogol Petamburan,JELAMBAR,25 CM,0,0.0,0.0,25.0
202009,JAKARTA BARAT,Tambora,KRENDANG,30 CM,0,0.0,0.0,30.0
202009,JAKARTA SELATAN,Pasar Minggu,CILANDAK TIMUR,100 CM,0,0.0,0.0,100.0
202009,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,30 CM,0,0.0,0.0,30.0
202009,JAKARTA SELATAN,Cilandak,PONDOK LABU,10 S.D. 20 CM,0,0.0,0.0,20.0
202009,JAKARTA SELATAN,Kebayoran Baru,PETOGOGAN,25 S.D. 50 CM,0,0.0,0.0,50.0
202009,JAKARTA SELATAN,Pancoran,PENGADEGAN,40 CM,23,1.0,0.0,40.0
202009,JAKARTA SELATAN,Pancoran,RAWAJATI,20 S.D. 40 CM,66,3.0,0.0,40.0
202009,JAKARTA SELATAN,Tebet,KEBON BARU,30 CM,0,0.0,0.0,30.0
202009,JAKARTA TIMUR,Kramat Jati,CAWANG,10 S.D. 100 CM,110,0.0,0.0,100.0
202009,JAKARTA TIMUR,Kramat Jati,CILILITAN,10 S.D. 50 CM,158,0.0,0.0,50.0
202009,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,10 S.D. 30 CM,0,0.0,0.0,30.0
202009,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S.D. 70 CM,121,0.0,0.0,70.0
202009,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S.D. 75 CM,807,0.0,0.0,75.0
201912,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,20 CM,0,0.0,0.0,20.0
201912,JAKARTA BARAT,Kembangan,SRENGSENG,25 CM,0,0.0,0.0,25.0
201912,JAKARTA BARAT,Kembangan,SRENGSENG,30 CM,0,0.0,0.0,30.0
201912,JAKARTA BARAT,Kembangan,SRENGSENG,30 CM,0,0.0,0.0,30.0
201912,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,40 CM,70,0.0,0.0,40.0
201912,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,10 CM,80,0.0,0.0,10.0
201912,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,30 CM,0,0.0,0.0,30.0
201912,JAKARTA SELATAN,Pasar Minggu,PEJATEN TIMUR,30 CM,90,0.0,0.0,30.0
201912,JAKARTA TIMUR,Pasar Rebo,GEDONG,15 CM,0,0.0,0.0,15.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 80 CM,51,0.0,0.0,80.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 80 CM,66,0.0,0.0,80.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 80 CM,118,0.0,0.0,80.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 80 CM,80,0.0,0.0,80.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 30 CM,48,0.0,0.0,30.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 40 CM,23,0.0,0.0,40.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 40 CM,28,0.0,0.0,40.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 40 CM,31,0.0,0.0,40.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 50 CM,53,0.0,0.0,50.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 30 CM,21,0.0,0.0,30.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 30 CM,19,0.0,0.0,30.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 50 CM,36,0.0,0.0,50.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 25 CM,12,0.0,0.0,25.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 40 CM,22,0.0,0.0,40.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 50 CM,46,0.0,0.0,50.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 50 CM,54,0.0,0.0,50.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 50 CM,58,0.0,0.0,50.0
201912,JAKARTA TIMUR,Jatinegara,KAMPUNG MELAYU,10 S/D 50 CM,51,0.0,0.0,50.0
201912,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Jatinegara,BIDARA CINA,10 S/D 60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Kramat Jati,CILILITAN,20 CM,10,0.0,0.0,20.0
201912,JAKARTA TIMUR,Kramat Jati,CAWANG,60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Kramat Jati,CAWANG,60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Kramat Jati,CAWANG,60 CM,0,0.0,0.0,60.0
201912,JAKARTA TIMUR,Kramat Jati,CAWANG,15 CM,0,0.0,0.0,15.0
201912,JAKARTA TIMUR,Kramat Jati,CAWANG,15 CM,0,0.0,0.0,15.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 S/D 20 CM,0,0.0,0.0,20.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 S/D 10 CM,0,0.0,0.0,10.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,10 S/D 15 CM,0,0.0,0.0,15.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 S/D 20 CM,0,0.0,0.0,20.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,15 CM,0,0.0,0.0,15.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 CM,0,0.0,0.0,5.0
201912,KEPULAUAN SERIBU,Kepulauan Seribu Utara,PULAU HARAPAN,5 S/D 20 CM,0,0.0,0.0,20.0
201910,JAKARTA PUSAT,Cempaka Putih,CEMPAKA PUTIH BARAT,15 CM,0,0.0,0.0,15.0
201910,JAKARTA PUSAT,Johar Baru,JOHAR BARU,20 CM,0,0.0,0.0,20.0
201910,JAKARTA UTARA,Tanjung Priok,KEBON BAWANG,30 CM,0,0.0,0.0,30.0
201910,JAKARTA UTARA,Tanjung Priok,KEBON BAWANG,30 CM,0,0.0,0.0,30.0
201910,JAKARTA UTARA,Cilincing,ROROTAN,15 CM,0,0.0,0.0,15.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 60 CM,0,0.0,0.0,60.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0.0,0.0,80.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0.0,0.0,80.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0.0,0.0,80.0
201910,JAKARTA UTARA,Koja,RAWA BADAK SELATAN,10 S/D 80 CM,0,0.0,0.0,80.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,15 CM,0,0.0,0.0,15.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,25 CM,0,0.0,0.0,25.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 S/D 30 CM,0,9.0,0.0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,20 S/D 70 CM,0,0.0,0.0,70.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,60 CM,0,0.0,0.0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 S/D 100 CM,0,0.0,0.0,100.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 S/D 60 CM,0,0.0,0.0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,60 CM,0,6.0,0.0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,100 CM,0,4.0,0.0,100.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,70 CM,0,5.0,0.0,70.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,10 CM,0,0.0,0.0,10.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA SELATAN,50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,20 CM S/D 60 CM,0,0.0,0.0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,20 CM S/D 60 CM,0,0.0,0.0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,10 S/D 60 CM,0,0.0,0.0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,KEDOYA UTARA,10 S/D 60 CM,0,0.0,0.0,60.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI SELATAN,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI UTARA,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI UTARA,50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Kebon Jeruk,SUKABUMI UTARA,40 S/D 100 CM,0,0.0,0.0,100.0
201910,JAKARTA BARAT,Kebon Jeruk,KEBON JERUK,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,KEBON JERUK,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,KEBON JERUK,50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,40 CM,0,0.0,0.0,40.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kebon Jeruk,DURI KEPA,80 S/D 100 CM,0,0.0,0.0,100.0
201910,JAKARTA BARAT,Palmerah,PALMERAH,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Palmerah,PALMERAH,40 CM,0,0.0,0.0,40.0
201910,JAKARTA BARAT,Grogol Petamburan,JELAMBAR,10 S/D 15 CM,0,0.0,0.0,15.0
201910,JAKARTA BARAT,Grogol Petamburan,TANJUNG DUREN UTARA,10 CM,0,0.0,0.0,10.0
201910,JAKARTA BARAT,Grogol Petamburan,TANJUNG DUREN UTARA,20 S/D 30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN UTARA,10 S/D 30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,15 CM,0,0.0,0.0,15.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,15 CM,0,0.0,0.0,15.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,90 CM,0,0.0,0.0,90.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,90 CM,0,0.0,0.0,90.0
201910,JAKARTA BARAT,Kembangan,KEMBANGAN SELATAN,90 CM,0,0.0,0.0,90.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,40 CM,0,0.0,0.0,40.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Kembangan,SRENGSENG,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Cengkareng,KEDAUNG KALI ANGKE,20 CM S/D 50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Cengkareng,KEDAUNG KALI ANGKE,20 CM S/D 50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Cengkareng,KEDAUNG KALI ANGKE,20 CM S/D 50 CM,0,0.0,0.0,50.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,25 CM,0,0.0,0.0,25.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,15 CM,0,0.0,0.0,15.0
201910,JAKARTA BARAT,Cengkareng,DURI KOSAMBI,25 CM,0,0.0,0.0,25.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,25 CM,0,0.0,0.0,25.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,20 CM,0,0.0,0.0,20.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,10 CM,0,0.0,0.0,10.0
201910,JAKARTA BARAT,Cengkareng,RAWA BUAYA,15 CM,0,0.0,0.0,15.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,10 CM S/D 30 CM,0,0.0,0.0,30.0
201910,JAKARTA BARAT,Kalideres,PEGADUNGAN,10 CM S/D 30 CM,0,0.0,0.0,30.0
